x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-1.118118,0.392776,0.067688,1.187031,36427.307341,2001-01-01 10:07:07.307 +0000
-1.185715,0.295609,0.383072,1.280644,36427.297545,2001-01-01 10:07:07.298 +0000
-1.239746,0.172897,0.676636,1.422919,36427.287748,2001-01-01 10:07:07.288 +0000
-1.335190,0.056595,1.026962,1.685404,36427.277952,2001-01-01 10:07:07.278 +0000
-1.403625,-0.053406,1.387894,1.974656,36427.268126,2001-01-01 10:07:07.268 +0000
-1.376587,-0.171249,1.751968,2.234661,36427.258330,2001-01-01 10:07:07.258 +0000
-1.202942,-0.253601,2.075165,2.411989,36427.248533,2001-01-01 10:07:07.249 +0000
-0.935730,-0.305191,2.313690,2.514338,36427.238737,2001-01-01 10:07:07.239 +0000
-0.611053,-0.380630,2.586502,2.684820,36427.228941,2001-01-01 10:07:07.229 +0000
-0.255783,-0.498047,3.034103,3.085330,36427.219145,2001-01-01 10:07:07.219 +0000
0.045151,-0.582550,3.628021,3.674771,36427.209349,2001-01-01 10:07:07.209 +0000
0.213623,-0.619568,4.303162,4.352781,36427.199522,2001-01-01 10:07:07.200 +0000
0.196899,-0.647568,5.072372,5.117331,36427.189726,2001-01-01 10:07:07.190 +0000
-0.029556,-0.342316,5.564560,5.575157,36427.179930,2001-01-01 10:07:07.180 +0000
-0.275864,-0.465973,5.869858,5.894783,36427.170134,2001-01-01 10:07:07.170 +0000
-0.474701,-0.166565,5.541061,5.563852,36427.160338,2001-01-01 10:07:07.160 +0000
-0.509415,0.018051,4.866028,4.892653,36427.150541,2001-01-01 10:07:07.151 +0000
-0.608536,0.214813,4.145416,4.195347,36427.140745,2001-01-01 10:07:07.141 +0000
-0.867889,0.382690,3.500702,3.626927,36427.130919,2001-01-01 10:07:07.131 +0000
-1.219315,0.544235,3.094009,3.369839,36427.121122,2001-01-01 10:07:07.121 +0000
-1.503311,0.726013,2.821152,3.278100,36427.111326,2001-01-01 10:07:07.111 +0000
-1.757324,1.025970,2.470352,3.200538,36427.101530,2001-01-01 10:07:07.102 +0000
-1.932983,1.327805,1.920746,3.031296,36427.091734,2001-01-01 10:07:07.092 +0000
-1.945450,1.500046,1.147766,2.711509,36427.081938,2001-01-01 10:07:07.082 +0000
-1.673950,1.487671,0.192169,2.247711,36427.072111,2001-01-01 10:07:07.072 +0000
-1.281525,1.313583,-0.594635,1.929092,36427.062315,2001-01-01 10:07:07.062 +0000
-0.963730,1.127106,-1.148422,1.875638,36427.052519,2001-01-01 10:07:07.053 +0000
-0.713425,0.990814,-1.562119,1.982650,36427.042723,2001-01-01 10:07:07.043 +0000
-0.519180,0.829468,-1.757370,2.011446,36427.032927,2001-01-01 10:07:07.033 +0000
-0.370132,0.697617,-1.903564,2.060880,36427.023131,2001-01-01 10:07:07.023 +0000
-0.285522,0.630585,-2.167404,2.275258,36427.013334,2001-01-01 10:07:07.013 +0000
-0.164276,0.534683,-2.505890,2.567559,36427.003508,2001-01-01 10:07:07.004 +0000
0.051041,0.441025,-2.898178,2.931986,36426.993712,2001-01-01 10:07:06.994 +0000
0.329712,0.349030,-3.321884,3.356404,36426.983915,2001-01-01 10:07:06.984 +0000
0.573502,0.308182,-3.807587,3.862848,36426.974119,2001-01-01 10:07:06.974 +0000
0.740219,0.295273,-4.252396,4.326428,36426.964323,2001-01-01 10:07:06.964 +0000
0.797546,0.239410,-4.528000,4.603931,36426.954527,2001-01-01 10:07:06.955 +0000
0.824753,0.236191,-4.725815,4.803054,36426.944731,2001-01-01 10:07:06.945 +0000
0.829025,0.260651,-4.979034,5.054306,36426.934935,2001-01-01 10:07:06.935 +0000
0.792465,0.348206,-5.235199,5.306275,36426.925108,2001-01-01 10:07:06.925 +0000
0.716721,0.510300,-5.255722,5.328856,36426.915312,2001-01-01 10:07:06.915 +0000
0.619263,0.671204,-4.947571,5.031149,36426.905516,2001-01-01 10:07:06.906 +0000
0.433151,0.880081,-4.553192,4.657652,36426.895720,2001-01-01 10:07:06.896 +0000
0.178436,1.090729,-4.041733,4.190123,36426.885924,2001-01-01 10:07:06.886 +0000
-0.087616,1.268784,-3.476044,3.701401,36426.876127,2001-01-01 10:07:06.876 +0000
-0.289795,1.388657,-3.017593,3.334399,36426.866331,2001-01-01 10:07:06.866 +0000
-0.491760,1.514313,-2.727692,3.158366,36426.856505,2001-01-01 10:07:06.857 +0000
-0.705978,1.647888,-2.424423,3.015256,36426.846708,2001-01-01 10:07:06.847 +0000
-0.857666,1.695480,-1.878754,2.672070,36426.836912,2001-01-01 10:07:06.837 +0000
-0.929672,1.617508,-1.249542,2.245435,36426.827116,2001-01-01 10:07:06.827 +0000
-1.019073,1.515930,-0.768539,1.981718,36426.817320,2001-01-01 10:07:06.817 +0000
-1.137955,1.406647,-0.492691,1.875191,36426.807524,2001-01-01 10:07:06.808 +0000
-1.180984,1.277618,-0.295456,1.764746,36426.797728,2001-01-01 10:07:06.798 +0000
-1.201767,1.155228,0.096481,1.669761,36426.787901,2001-01-01 10:07:06.788 +0000
-1.195602,0.963745,0.779083,1.721987,36426.778105,2001-01-01 10:07:06.778 +0000
-1.072510,0.707153,1.508286,1.981229,36426.768309,2001-01-01 10:07:06.768 +0000
-0.899368,0.469681,2.020248,2.260723,36426.758513,2001-01-01 10:07:06.759 +0000
-0.714783,0.277466,2.257996,2.384627,36426.748716,2001-01-01 10:07:06.749 +0000
-0.544067,0.133698,2.225464,2.294902,36426.738920,2001-01-01 10:07:06.739 +0000
-0.447357,0.040588,2.170212,2.216212,36426.729124,2001-01-01 10:07:06.729 +0000
-0.372131,-0.005920,2.324371,2.353979,36426.719298,2001-01-01 10:07:06.719 +0000
-0.248459,-0.058365,2.874420,2.885729,36426.709501,2001-01-01 10:07:06.710 +0000
-0.075577,-0.170456,3.735214,3.739865,36426.699705,2001-01-01 10:07:06.700 +0000
0.006516,-0.266830,4.638077,4.645750,36426.689909,2001-01-01 10:07:06.690 +0000
-0.031662,-0.165070,5.303146,5.305809,36426.680113,2001-01-01 10:07:06.680 +0000
0.009750,-0.197739,5.820358,5.823724,36426.670317,2001-01-01 10:07:06.670 +0000
0.073349,-0.118729,5.786102,5.787785,36426.660490,2001-01-01 10:07:06.660 +0000
0.026978,-0.011047,5.084183,5.084266,36426.650694,2001-01-01 10:07:06.651 +0000
-0.157211,0.141556,3.994324,3.999922,36426.640898,2001-01-01 10:07:06.641 +0000
-0.333755,0.183853,3.152893,3.175835,36426.631102,2001-01-01 10:07:06.631 +0000
-0.412231,0.192474,3.180298,3.212674,36426.621306,2001-01-01 10:07:06.621 +0000
-0.450775,0.278336,3.757812,3.794973,36426.611509,2001-01-01 10:07:06.612 +0000
-0.696716,0.654770,4.032593,4.144387,36426.601713,2001-01-01 10:07:06.602 +0000
-1.071411,1.129486,3.513840,3.843271,36426.591917,2001-01-01 10:07:06.592 +0000
-1.312332,1.494415,2.373901,3.096918,36426.582091,2001-01-01 10:07:06.582 +0000
-1.310211,1.576538,1.091385,2.322336,36426.572294,2001-01-01 10:07:06.572 +0000
-1.126968,1.463531,0.192886,1.857199,36426.562498,2001-01-01 10:07:06.562 +0000
-0.973755,1.281815,-0.304443,1.638271,36426.552702,2001-01-01 10:07:06.553 +0000
-0.995026,1.210526,-0.599136,1.677621,36426.542962,2001-01-01 10:07:06.543 +0000
-0.986160,1.158112,-0.791245,1.714585,36426.533166,2001-01-01 10:07:06.533 +0000
-0.872223,1.119324,-1.051315,1.766047,36426.523369,2001-01-01 10:07:06.523 +0000
-0.704544,1.062088,-1.444885,1.926683,36426.513574,2001-01-01 10:07:06.514 +0000
-0.463394,0.915329,-1.855667,2.120392,36426.503746,2001-01-01 10:07:06.504 +0000
-0.202469,0.778976,-2.268143,2.406713,36426.493951,2001-01-01 10:07:06.494 +0000
0.040543,0.609741,-2.583298,2.654591,36426.484155,2001-01-01 10:07:06.484 +0000
0.177002,0.500854,-2.741684,2.792672,36426.474358,2001-01-01 10:07:06.474 +0000
0.264099,0.434601,-2.960022,3.003391,36426.464562,2001-01-01 10:07:06.465 +0000
0.353912,0.382904,-3.267929,3.309264,36426.454765,2001-01-01 10:07:06.455 +0000
0.477234,0.353500,-3.670959,3.718690,36426.444970,2001-01-01 10:07:06.445 +0000
0.609085,0.317078,-4.078033,4.135442,36426.435142,2001-01-01 10:07:06.435 +0000
0.693222,0.320770,-4.426865,4.492280,36426.425347,2001-01-01 10:07:06.425 +0000
0.762253,0.407959,-4.786377,4.863832,36426.415551,2001-01-01 10:07:06.416 +0000
0.852158,0.519821,-5.081726,5.178834,36426.405755,2001-01-01 10:07:06.406 +0000
0.851181,0.709244,-5.273682,5.388808,36426.395959,2001-01-01 10:07:06.396 +0000
0.733658,0.949829,-5.285400,5.419953,36426.386162,2001-01-01 10:07:06.386 +0000
0.503586,1.186188,-4.994919,5.158474,36426.376366,2001-01-01 10:07:06.376 +0000
0.242569,1.382950,-4.422653,4.640178,36426.366570,2001-01-01 10:07:06.367 +0000
0.045395,1.490891,-3.726181,4.013632,36426.356774,2001-01-01 10:07:06.357 +0000
-0.122284,1.568359,-3.198517,3.564437,36426.346978,2001-01-01 10:07:06.347 +0000
-0.332474,1.675430,-2.652954,3.155277,36426.337151,2001-01-01 10:07:06.337 +0000
-0.523071,1.723190,-2.087433,2.756876,36426.327355,2001-01-01 10:07:06.327 +0000
-0.647232,1.743530,-1.628296,2.471873,36426.317558,2001-01-01 10:07:06.318 +0000
-0.744568,1.788895,-1.432831,2.409882,36426.307763,2001-01-01 10:07:06.308 +0000
-0.800980,1.842377,-1.302414,2.394202,36426.297967,2001-01-01 10:07:06.298 +0000
-0.856522,1.868851,-1.048401,2.307678,36426.288171,2001-01-01 10:07:06.288 +0000
-0.916824,1.783417,-0.576813,2.086589,36426.278375,2001-01-01 10:07:06.278 +0000
-0.997208,1.638992,0.144211,1.923932,36426.268548,2001-01-01 10:07:06.269 +0000
-1.028061,1.366058,0.915466,1.939356,36426.258752,2001-01-01 10:07:06.259 +0000
-0.992706,1.043045,1.486557,2.069604,36426.248955,2001-01-01 10:07:06.249 +0000
-0.944550,0.755707,1.805695,2.173430,36426.239159,2001-01-01 10:07:06.239 +0000
-0.911957,0.496384,1.937286,2.197986,36426.229363,2001-01-01 10:07:06.229 +0000
-0.882782,0.299652,2.005005,2.211140,36426.219567,2001-01-01 10:07:06.220 +0000
-0.869598,0.123932,2.188095,2.357821,36426.209771,2001-01-01 10:07:06.210 +0000
-0.839996,-0.006393,2.475204,2.613861,36426.199944,2001-01-01 10:07:06.200 +0000
-0.719711,-0.145050,2.922699,3.013502,36426.190148,2001-01-01 10:07:06.190 +0000
-0.455368,-0.312729,3.486176,3.529671,36426.180351,2001-01-01 10:07:06.180 +0000
-0.133484,-0.462982,4.086960,4.115266,36426.170556,2001-01-01 10:07:06.171 +0000
0.086365,-0.553314,4.636215,4.669915,36426.160760,2001-01-01 10:07:06.161 +0000
0.137573,-0.547806,4.965042,4.997065,36426.150964,2001-01-01 10:07:06.151 +0000
0.018372,-0.479156,4.842102,4.865787,36426.141137,2001-01-01 10:07:06.141 +0000
-0.121613,-0.384445,4.349808,4.368457,36426.131341,2001-01-01 10:07:06.131 +0000
-0.245514,-0.299286,3.723679,3.743746,36426.121545,2001-01-01 10:07:06.122 +0000
-0.322174,-0.233932,3.467255,3.490039,36426.111748,2001-01-01 10:07:06.112 +0000
-0.304840,-0.194519,3.681046,3.698765,36426.101952,2001-01-01 10:07:06.102 +0000
-0.219147,-0.087204,4.066177,4.073012,36426.092156,2001-01-01 10:07:06.092 +0000
-0.109070,0.174408,4.083496,4.088674,36426.082360,2001-01-01 10:07:06.082 +0000
-0.084396,0.508194,3.637436,3.673734,36426.072533,2001-01-01 10:07:06.073 +0000
-0.258987,0.845612,2.867523,3.000804,36426.062737,2001-01-01 10:07:06.063 +0000
-0.598740,1.077301,2.161469,2.488175,36426.052941,2001-01-01 10:07:06.053 +0000
-0.895996,1.176666,1.690369,2.246041,36426.043144,2001-01-01 10:07:06.043 +0000
-0.976715,1.247040,1.197754,1.985874,36426.033349,2001-01-01 10:07:06.033 +0000
-0.916443,1.292755,0.508926,1.664359,36426.023553,2001-01-01 10:07:06.024 +0000
-0.759140,1.214325,-0.080292,1.434338,36426.013726,2001-01-01 10:07:06.014 +0000
-0.665314,1.140121,-0.482986,1.405630,36426.003930,2001-01-01 10:07:06.004 +0000
-0.637833,1.087509,-0.834900,1.512139,36425.994134,2001-01-01 10:07:05.994 +0000
-0.593002,1.021759,-1.118530,1.626885,36425.984338,2001-01-01 10:07:05.984 +0000
-0.545990,1.013306,-1.486237,1.879838,36425.974541,2001-01-01 10:07:05.975 +0000
-0.456696,0.955078,-1.897156,2.172543,36425.964745,2001-01-01 10:07:05.965 +0000
-0.311218,0.835526,-2.232651,2.404098,36425.954918,2001-01-01 10:07:05.955 +0000
-0.176971,0.673782,-2.417572,2.515940,36425.945123,2001-01-01 10:07:05.945 +0000
-0.102081,0.506500,-2.470108,2.523568,36425.935326,2001-01-01 10:07:05.935 +0000
-0.078125,0.418915,-2.584824,2.619715,36425.925530,2001-01-01 10:07:05.926 +0000
-0.012848,0.362991,-2.944122,2.966443,36425.915734,2001-01-01 10:07:05.916 +0000
0.141373,0.354996,-3.535004,3.555595,36425.905937,2001-01-01 10:07:05.906 +0000
0.328857,0.318848,-4.232300,4.257015,36425.896142,2001-01-01 10:07:05.896 +0000
0.420227,0.310730,-4.699509,4.728480,36425.886314,2001-01-01 10:07:05.886 +0000
0.424454,0.335495,-4.855392,4.885443,36425.876519,2001-01-01 10:07:05.877 +0000
0.402054,0.365891,-4.842026,4.872447,36425.866723,2001-01-01 10:07:05.867 +0000
0.324417,0.435730,-4.831070,4.861517,36425.856927,2001-01-01 10:07:05.857 +0000
0.206192,0.556488,-4.817078,4.853497,36425.847131,2001-01-01 10:07:05.847 +0000
0.045822,0.702911,-4.656921,4.709894,36425.837333,2001-01-01 10:07:05.837 +0000
-0.142807,0.893539,-4.306046,4.400095,36425.827538,2001-01-01 10:07:05.828 +0000
-0.324554,1.111084,-3.811035,3.982943,36425.817711,2001-01-01 10:07:05.818 +0000
-0.503326,1.293701,-3.292969,3.573604,36425.807916,2001-01-01 10:07:05.808 +0000
-0.653091,1.443680,-2.769150,3.190444,36425.798119,2001-01-01 10:07:05.798 +0000
-0.762238,1.487534,-2.182251,2.748815,36425.788323,2001-01-01 10:07:05.788 +0000
-0.893433,1.519028,-1.680008,2.434768,36425.778527,2001-01-01 10:07:05.779 +0000
-1.071899,1.543579,-1.333298,2.304189,36425.768730,2001-01-01 10:07:05.769 +0000
-1.256454,1.554092,-1.010742,2.239527,36425.758935,2001-01-01 10:07:05.759 +0000
-1.389557,1.543915,-0.667496,2.181763,36425.749107,2001-01-01 10:07:05.749 +0000
-1.440216,1.473328,-0.258942,2.076528,36425.739312,2001-01-01 10:07:05.739 +0000
-1.347275,1.312042,0.134872,1.885416,36425.729516,2001-01-01 10:07:05.730 +0000
-1.118286,1.088165,0.524353,1.646090,36425.719720,2001-01-01 10:07:05.720 +0000
-0.871979,0.837128,0.941849,1.532387,36425.709923,2001-01-01 10:07:05.710 +0000
-0.697479,0.607819,1.318588,1.610775,36425.700126,2001-01-01 10:07:05.700 +0000
-0.584610,0.413986,1.607513,1.759901,36425.690331,2001-01-01 10:07:05.690 +0000
-0.488663,0.265976,1.788788,1.873312,36425.680535,2001-01-01 10:07:05.681 +0000
-0.387436,0.180038,1.917236,1.964260,36425.670709,2001-01-01 10:07:05.671 +0000
-0.288910,0.124939,1.930374,1.955869,36425.660912,2001-01-01 10:07:05.661 +0000
-0.168030,0.092209,1.933167,1.942645,36425.651116,2001-01-01 10:07:05.651 +0000
0.066177,0.070114,2.156830,2.158984,36425.641319,2001-01-01 10:07:05.641 +0000
0.401566,0.010956,2.807434,2.836029,36425.631524,2001-01-01 10:07:05.632 +0000
0.738403,-0.157639,3.806595,3.880754,36425.621728,2001-01-01 10:07:05.622 +0000
1.043106,-0.370483,4.722595,4.850591,36425.611932,2001-01-01 10:07:05.612 +0000
1.289047,-0.487366,5.263580,5.440997,36425.602105,2001-01-01 10:07:05.602 +0000
1.443161,-0.558807,5.435928,5.651929,36425.592309,2001-01-01 10:07:05.592 +0000
1.275284,-0.455658,5.206421,5.379665,36425.582513,2001-01-01 10:07:05.583 +0000
0.808731,-0.244690,4.800995,4.874779,36425.572716,2001-01-01 10:07:05.573 +0000
0.259583,-0.023331,4.291016,4.298923,36425.562920,2001-01-01 10:07:05.563 +0000
-0.147888,0.194672,3.704117,3.712176,36425.553124,2001-01-01 10:07:05.553 +0000
-0.516602,0.391907,3.376343,3.438046,36425.543328,2001-01-01 10:07:05.543 +0000
-0.696625,0.682419,3.324463,3.464540,36425.533559,2001-01-01 10:07:05.534 +0000
-0.594849,0.873398,3.260086,3.427073,36425.523732,2001-01-01 10:07:05.524 +0000
-0.357391,1.085403,2.777939,3.003793,36425.513936,2001-01-01 10:07:05.514 +0000
-0.312332,1.190735,2.044647,2.386626,36425.504140,2001-01-01 10:07:05.504 +0000
-0.491974,1.321915,1.313309,1.927246,36425.494344,2001-01-01 10:07:05.494 +0000
-0.670197,1.365005,0.710907,1.678628,36425.484548,2001-01-01 10:07:05.485 +0000
-0.829453,1.300766,0.488083,1.618088,36425.474752,2001-01-01 10:07:05.475 +0000
-0.998047,1.291565,0.387238,1.677555,36425.464925,2001-01-01 10:07:05.465 +0000
-1.167877,1.358917,0.172302,1.800078,36425.455129,2001-01-01 10:07:05.455 +0000
-1.205490,1.408340,-0.163742,1.861032,36425.445333,2001-01-01 10:07:05.445 +0000
-1.031784,1.327179,-0.635239,1.797084,36425.435537,2001-01-01 10:07:05.436 +0000
-0.759277,1.193756,-1.178772,1.841483,36425.425740,2001-01-01 10:07:05.426 +0000
-0.598007,0.982269,-1.502518,1.892095,36425.415944,2001-01-01 10:07:05.416 +0000
-0.544266,0.896500,-1.670959,1.972826,36425.406118,2001-01-01 10:07:05.406 +0000
-0.534119,0.840286,-1.868393,2.117134,36425.396321,2001-01-01 10:07:05.396 +0000
-0.543274,0.791748,-2.145874,2.350912,36425.386525,2001-01-01 10:07:05.387 +0000
-0.563965,0.767441,-2.535400,2.708372,36425.376729,2001-01-01 10:07:05.377 +0000
-0.569717,0.724106,-2.956635,3.096869,36425.366933,2001-01-01 10:07:05.367 +0000
-0.497177,0.667206,-3.487900,3.585777,36425.357137,2001-01-01 10:07:05.357 +0000
-0.268814,0.602005,-4.213791,4.265056,36425.347341,2001-01-01 10:07:05.347 +0000
0.046402,0.508331,-4.956024,4.982241,36425.337514,2001-01-01 10:07:05.338 +0000
0.190674,0.468338,-5.470184,5.493506,36425.327718,2001-01-01 10:07:05.328 +0000
0.220688,0.491898,-5.753220,5.778426,36425.317922,2001-01-01 10:07:05.318 +0000
0.209137,0.582062,-5.820007,5.852779,36425.308126,2001-01-01 10:07:05.308 +0000
0.139587,0.693497,-5.728058,5.771574,36425.298330,2001-01-01 10:07:05.298 +0000
-0.053726,0.852188,-5.339127,5.406975,36425.288533,2001-01-01 10:07:05.289 +0000
-0.263458,0.973175,-4.700516,4.807424,36425.278707,2001-01-01 10:07:05.279 +0000
-0.387009,1.057007,-3.945786,4.103201,36425.268911,2001-01-01 10:07:05.269 +0000
-0.386948,1.165253,-3.263535,3.486861,36425.259114,2001-01-01 10:07:05.259 +0000
-0.388626,1.305389,-2.784073,3.099376,36425.249318,2001-01-01 10:07:05.249 +0000
-0.449829,1.467331,-2.488434,2.923647,36425.239522,2001-01-01 10:07:05.240 +0000
-0.546341,1.651825,-2.222595,2.822577,36425.229726,2001-01-01 10:07:05.230 +0000
-0.604324,1.839508,-1.885300,2.702472,36425.219930,2001-01-01 10:07:05.220 +0000
-0.660522,1.984634,-1.355560,2.492510,36425.210134,2001-01-01 10:07:05.210 +0000
-0.735428,2.052094,-0.733276,2.299921,36425.200307,2001-01-01 10:07:05.200 +0000
-0.796066,1.948196,-0.104950,2.107179,36425.190511,2001-01-01 10:07:05.191 +0000
-0.832718,1.754837,0.436050,1.990732,36425.180715,2001-01-01 10:07:05.181 +0000
-0.829758,1.505005,0.909302,1.944317,36425.170919,2001-01-01 10:07:05.171 +0000
-0.769638,1.205338,1.218597,1.878872,36425.161122,2001-01-01 10:07:05.161 +0000
-0.664230,0.974182,1.398285,1.829053,36425.151326,2001-01-01 10:07:05.151 +0000
-0.551041,0.759903,1.425095,1.706456,36425.141530,2001-01-01 10:07:05.142 +0000
-0.437454,0.629227,1.419479,1.613138,36425.131704,2001-01-01 10:07:05.132 +0000
-0.428970,0.530396,1.558136,1.700918,36425.121907,2001-01-01 10:07:05.122 +0000
-0.546234,0.350845,1.860016,1.970057,36425.112111,2001-01-01 10:07:05.112 +0000
-0.657516,0.204437,2.331909,2.431445,36425.102315,2001-01-01 10:07:05.102 +0000
-0.639893,0.056595,2.884506,2.955172,36425.092519,2001-01-01 10:07:05.093 +0000
-0.391357,-0.117004,3.259918,3.285410,36425.082723,2001-01-01 10:07:05.083 +0000
0.027893,-0.307037,3.440613,3.454398,36425.072896,2001-01-01 10:07:05.073 +0000
0.477692,-0.516129,3.423019,3.494516,36425.063100,2001-01-01 10:07:05.063 +0000
0.845886,-0.676117,3.351425,3.522032,36425.053304,2001-01-01 10:07:05.053 +0000
1.087906,-0.773331,3.228180,3.493240,36425.043508,2001-01-01 10:07:05.044 +0000
1.009323,-0.728119,3.264999,3.494154,36425.033712,2001-01-01 10:07:05.034 +0000
0.645386,-0.642975,3.561844,3.676503,36425.023915,2001-01-01 10:07:05.024 +0000
0.316376,-0.546875,3.984268,4.034050,36425.014119,2001-01-01 10:07:05.014 +0000
0.107666,-0.441818,4.218781,4.243219,36425.004323,2001-01-01 10:07:05.004 +0000
-0.030762,-0.304062,4.081100,4.092527,36424.994497,2001-01-01 10:07:04.994 +0000
-0.029648,-0.127060,3.519897,3.522315,36424.984700,2001-01-01 10:07:04.985 +0000
0.076324,-0.015900,2.630127,2.631282,36424.974904,2001-01-01 10:07:04.975 +0000
0.264008,-0.008575,1.795639,1.814964,36424.965108,2001-01-01 10:07:04.965 +0000
0.332138,-0.012665,1.511200,1.547321,36424.955312,2001-01-01 10:07:04.955 +0000
0.240738,0.059555,1.913879,1.929880,36424.945516,2001-01-01 10:07:04.946 +0000
0.074768,0.177261,2.422195,2.429824,36424.935720,2001-01-01 10:07:04.936 +0000
-0.102112,0.417572,2.556412,2.592303,36424.925893,2001-01-01 10:07:04.926 +0000
-0.255051,0.707397,2.215515,2.339652,36424.916097,2001-01-01 10:07:04.916 +0000
-0.361572,0.901108,1.682693,1.942727,36424.906301,2001-01-01 10:07:04.906 +0000
-0.439362,1.023544,1.045471,1.527642,36424.896505,2001-01-01 10:07:04.897 +0000
-0.503296,0.997879,0.494522,1.222138,36424.886708,2001-01-01 10:07:04.887 +0000
-0.556412,0.913361,0.178314,1.084259,36424.876912,2001-01-01 10:07:04.877 +0000
-0.669312,0.881760,0.012634,1.107085,36424.867116,2001-01-01 10:07:04.867 +0000
-0.818192,0.902954,-0.020462,1.218681,36424.857289,2001-01-01 10:07:04.857 +0000
-0.932541,0.939301,0.030869,1.323960,36424.847493,2001-01-01 10:07:04.847 +0000
-1.028854,1.006622,0.028931,1.439676,36424.837697,2001-01-01 10:07:04.838 +0000
-1.011337,1.107040,-0.144409,1.506385,36424.827901,2001-01-01 10:07:04.828 +0000
-0.886063,1.207443,-0.476181,1.571552,36424.818105,2001-01-01 10:07:04.818 +0000
-0.716324,1.242874,-1.039276,1.771426,36424.808278,2001-01-01 10:07:04.808 +0000
-0.526855,1.155975,-1.611786,2.052245,36424.798482,2001-01-01 10:07:04.798 +0000
-0.448654,1.026001,-1.951599,2.250046,36424.788686,2001-01-01 10:07:04.789 +0000
-0.474030,0.952194,-2.028412,2.290378,36424.778890,2001-01-01 10:07:04.779 +0000
-0.509689,0.937836,-2.017914,2.282826,36424.769094,2001-01-01 10:07:04.769 +0000
-0.475464,0.928223,-2.009659,2.264154,36424.759298,2001-01-01 10:07:04.759 +0000
-0.371017,0.904388,-2.085373,2.303118,36424.749471,2001-01-01 10:07:04.749 +0000
-0.301270,0.912201,-2.177643,2.380126,36424.739675,2001-01-01 10:07:04.740 +0000
-0.237671,0.892212,-2.324783,2.501429,36424.729879,2001-01-01 10:07:04.730 +0000
-0.184387,0.862823,-2.495728,2.647096,36424.720082,2001-01-01 10:07:04.720 +0000
-0.145493,0.848465,-2.787628,2.917522,36424.710286,2001-01-01 10:07:04.710 +0000
-0.096924,0.857834,-3.073151,3.192104,36424.700490,2001-01-01 10:07:04.700 +0000
-0.059189,0.909470,-3.317688,3.440595,36424.690663,2001-01-01 10:07:04.691 +0000
-0.027298,0.977753,-3.444916,3.581088,36424.680867,2001-01-01 10:07:04.681 +0000
0.020798,1.043594,-3.466522,3.620262,36424.671071,2001-01-01 10:07:04.671 +0000
0.017334,1.135620,-3.445084,3.627469,36424.661275,2001-01-01 10:07:04.661 +0000
-0.002747,1.183823,-3.475266,3.671364,36424.651479,2001-01-01 10:07:04.651 +0000
-0.050888,1.218475,-3.497375,3.703904,36424.641683,2001-01-01 10:07:04.642 +0000
-0.125076,1.249420,-3.542984,3.758913,36424.631856,2001-01-01 10:07:04.632 +0000
-0.200394,1.275208,-3.539291,3.767346,36424.622060,2001-01-01 10:07:04.622 +0000
-0.293640,1.282654,-3.416245,3.660895,36424.612264,2001-01-01 10:07:04.612 +0000
-0.399048,1.290405,-3.125168,3.404564,36424.602468,2001-01-01 10:07:04.602 +0000
-0.469864,1.288345,-2.687149,3.016849,36424.592672,2001-01-01 10:07:04.593 +0000
-0.475449,1.271957,-2.205811,2.590276,36424.582875,2001-01-01 10:07:04.583 +0000
-0.450729,1.220383,-1.747589,2.178660,36424.573049,2001-01-01 10:07:04.573 +0000
-0.450623,1.178696,-1.449860,1.922102,36424.563253,2001-01-01 10:07:04.563 +0000
-0.472977,1.177704,-1.312302,1.825604,36424.553456,2001-01-01 10:07:04.553 +0000
-0.483612,1.195084,-1.288895,1.823007,36424.543660,2001-01-01 10:07:04.544 +0000
-0.516861,1.211838,-1.210205,1.788936,36424.533881,2001-01-01 10:07:04.534 +0000
-0.555618,1.209061,-1.025635,1.680020,36424.524055,2001-01-01 10:07:04.524 +0000
-0.562424,1.171600,-0.714767,1.483193,36424.514258,2001-01-01 10:07:04.514 +0000
-0.519226,1.095505,-0.386444,1.272425,36424.504462,2001-01-01 10:07:04.504 +0000
-0.506622,1.053497,-0.068985,1.171017,36424.494666,2001-01-01 10:07:04.495 +0000
-0.524963,0.960098,0.121155,1.100933,36424.484870,2001-01-01 10:07:04.485 +0000
-0.513336,0.902832,0.185638,1.055027,36424.475074,2001-01-01 10:07:04.475 +0000
-0.548080,0.867279,0.316711,1.073718,36424.465247,2001-01-01 10:07:04.465 +0000
-0.564484,0.766388,0.480011,1.066022,36424.455451,2001-01-01 10:07:04.455 +0000
-0.547394,0.640350,0.681290,1.083441,36424.445655,2001-01-01 10:07:04.446 +0000
-0.509827,0.477097,0.922531,1.156982,36424.435859,2001-01-01 10:07:04.436 +0000
-0.441635,0.311249,1.173386,1.291802,36424.426063,2001-01-01 10:07:04.426 +0000
-0.392868,0.120270,1.365906,1.426362,36424.416266,2001-01-01 10:07:04.416 +0000
-0.377808,-0.039703,1.488907,1.536606,36424.406440,2001-01-01 10:07:04.406 +0000
-0.337082,-0.169128,1.573166,1.617739,36424.396644,2001-01-01 10:07:04.397 +0000
-0.295425,-0.291565,1.631180,1.683162,36424.386847,2001-01-01 10:07:04.387 +0000
-0.234070,-0.393173,1.683853,1.744917,36424.377051,2001-01-01 10:07:04.377 +0000
